pharmacy_name,province,city,address,phone,drug_brand,drug_generic,available_days,pharmacy_url
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,قرص سیناکلسین 30 میلی گرم,Cinacalcet,تا 58 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,کپسول استنشاقی فورادیل 12 میکروگرم,Formoterol,تا 56 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,قرص مدافنیل ایران دارو 100 میلی گرم,Modafinil,تا 43 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,اسپری کاتوسین پلاس 25/125 میکروگرم/دوز,Salmeterol + Fluticasone,تا 49 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,اسپری کاتوسین پلاس 25/250 میکروگرم/دوز,Salmeterol + Fluticasone,تا 49 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,اسپری استنشاقی کاتوسین 250 میکروگرم/دوز 120 پاف,Fluticasone,تا 49 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,اسپری استنشاقی کاتوسین 125 میکروگرم/دوز 120 پاف,Fluticasone,تا 49 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,واکسن گارداسیل 0.5 میلی لیتر 4 ظرفیتی,Human Papilloma Virus Vaccines,تا 59 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,ویال میکرورلین 11.25 میلی گرم,Triptorelin,تا 44 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,واکسن پرونار 13,Pneumococcal Vaccines,تا 36 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,آمپول روگام 300میکروگرم,Anti-D Immunoglobulin-IM,تا 34 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر ناصر علی محمدی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - بلوار آزادگان - نبش 24 متری سپاه - پلاک 10، تلفن 09307384792.,02156215372,دیسک استنشاقی سروفلو سیپهیلر 50/500,Salmeterol + Fluticasone,تا 28 روز دیگر موجود,https://www.darooyab.ir/ph-11233/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%B5%D8%B1-%D8%B9%D9%84%DB%8C-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه مرکزی سپیدار,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - سفیدار - خیابان مهر - خیابان فجر - پلاک 67.,02156440012,,,,https://www.darooyab.ir/ph-11259/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D8%B1-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
شبانه روزی یاسین بومه,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - شهر جدید پرند، فاز 5، شهرک آفتاب، بلوار امام رضا، مجتمع رضا، ساختمان پزشکان یاس، طبقه همکف.,02156945573,,,,https://www.darooyab.ir/ph-11420/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%DB%8C%D8%A7%D8%B3%DB%8C%D9%86-%D8%A8%D9%88%D9%85%D9%87-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر سمانه محمدحسینی,تهران,رباط کریم,استان تهران - شهرستان رباط کریم - پرند، فاز 5، شهرک آفتاب (کوزو 5)، بلوار امام رضا، جنب مسجد امام رضا.,02156944893,,,,https://www.darooyab.ir/ph-11670/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B3%D9%85%D8%A7%D9%86%D9%87-%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86%DB%8C-%D8%B1%D8%A8%D8%A7%D8%B7-%DA%A9%D8%B1%DB%8C%D9%85
روزانه دکتر طوبی قلی خانی,تهران,فیروزکوه,استان تهران - شهرستان فیروزکوه - فیروزکوه، محله تختی، خیابان معلم، خیابان شهید هدایت الله ملا جعفری، پلاک 90.,02176401953,,,,https://www.darooyab.ir/ph-11721/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B7%D9%88%D8%A8%DB%8C-%D9%82%D9%84%DB%8C-%D8%AE%D8%A7%D9%86%DB%8C-%D9%81%DB%8C%D8%B1%D9%88%D8%B2%DA%A9%D9%88%D9%87
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص توفاسینیب زیست اروند 5 میلی گرم,Tofacitinib,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص توفازا 10 میلی گرم,Tofacitinib,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص پولبیرت 200 میلی گرم,Pirfenidone,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص آهسته رهش یوسناید 9 میلی گرم,Budesonide,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص مایوکر 10 میلی گرم,Bethanechol,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص مایوکر 25 میلی گرم,Bethanechol,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,پودر برای تزریق زولی میکس,Trace Metal Combination,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,آمپول میتیکسول 20 میلی گرم/1 میلی لیتر,Flupentixol,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,آمپول فلوفنازین کیمیدارو 25 میلی گرم/1میلی لیتر,Fluphenazine,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,آمپول آمیودارون البرز دارو 150 میلی گرم/3 میلی لیتر,Amiodarone,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,آمپول نورومازین 50 میلی گرم/2میلی لیتر,Chlorpromazine,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,آمپول ترانگزیپ 500 میلی گرم,Tranexamic Acid,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,آمپول هماتوفر 100میلی گرم/5 میلی لیتر,Iron Sucrose,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,ویال سفتی زوکسیم-اکسیر 1 گرم,Ceftizoxime,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,ویال مروپنم-اکسیر 1 گرم,Meropenem,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص گاناوال 450 میلی گرم,Valganciclovir,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص هیدروکسی کلروکین امین 200 میلی گرم,Hydroxychloroquine,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص سیناست 30 میلی گرم,Cinacalcet,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,قرص وریکونازول امین 200 میلی گرم,Voriconazole,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر واعظ زاده,تهران,تهران,استان تهران - شهرستان تهران - تهران - منطقه 7 - خیابان نامجو - میدان نامجو - داروخانه شبانه روزی دکتر واعظ زاده.,02177580122,الگزیر لاناکوردین پدیاتریکو 0.05 میلی گرم/میلی لیتر 60 میلی لیتر,Digoxin,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-3433/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%88%D8%A7%D8%B9%D8%B8-%D8%B2%D8%A7%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر عازم,تهران,تهران,استان تهران - شهرستان تهران - تهران - اتوبان همت - غرب میدان دریاچه بلوار جوزانی غربی - بلوار طبیعت - مجتمع تجاری مسکونی لبخند داروخانه دکتر عازم.,02146024363,,,,https://www.darooyab.ir/ph-3450/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B9%D8%A7%D8%B2%D9%85-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روژینا,تهران,تهران,استان تهران - شهرستان تهران - خیابان شریعتی - نرسیده به اتوبان همت - جنب درمانگاه شهرداری منطقه 3 پلاک 1045.,02122229440,,,,https://www.darooyab.ir/ph-5419/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%DA%98%DB%8C%D9%86%D8%A7-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر باستی,تهران,تهران,استان تهران - شهرستان تهران - انتهای خیابان شهید مطهری - خیابان ترکمنستان - نبش کوچه افرا - پلاک 16 - داروخانه روزانه دکتر باستی.,02188438147,,,,https://www.darooyab.ir/ph-5422/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A8%D8%A7%D8%B3%D8%AA%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر پردیس,تهران,تهران,استان تهران - شهرستان تهران - نبش تقاطع قرنی و طالقانی.,02188808038,,,,https://www.darooyab.ir/ph-6086/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%BE%D8%B1%D8%AF%DB%8C%D8%B3-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
دکتر سیدی,تهران,تهران,استان تهران - شهرستان تهران - خیابان قایم مقام فراهانی - پایین تر ازچهارراه مطهری - نرسیده به میدان شعاع - کوچه 20 - پلاک یک- واحد یک - طبقه همکف.,02188346463,,,,https://www.darooyab.ir/ph-6088/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B3%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
